"KIC","KOI","KepName","Period","T0","T14","ld1","ld2","R_star","rad_up","rad_down","mass","mass_up","mass_down"
8242769,7875.01,,21.9711574,137.6914,0.208833333333333,0.2602,0.4096,0.997,0.295,-0.126,0.989,0.125,-0.114
7186436,5365.01,,585.64118,248.4981,0.582083333333333,0.271,0.3886,0.901,0.375,-0.073,0.993,0.113,-0.116
5802205,8107.01,,578.88761,219.2878,0.771708333333333,0.303,0.3166,1.917,0.507,-0.76,1.185,0.19,-0.212
12116489,547.02,,7.34672485,134.5155,0.089,0.1884,0.5223,0.821,0.242,-0.05,0.93,0.059,-0.084
11805075,436.01,,199.83920527,225.35896,0.182416666666667,0.224,0.4695,0.869,0.2,-0.071,0.974,0.065,-0.106
6359320,1127.03,,2.83668931,353.81531,0.126291666666667,0.2622,0.4035,0.921,0.301,-0.094,1.016,0.115,-0.127
12505076,2154.01,,11.92979348,136.66919,0.256333333333333,0.2622,0.4035,0.921,0.256,-0.092,1.016,0.116,-0.127
6517200,5290.01,,435.50635,267.6857,1.42333333333333,0.2681,0.3938,0.882,0.308,-0.066,0.98,0.088,-0.109
5956171,8259.01,,402.27493,369.6734,0.652916666666667,0.3029,0.3026,0.95,0.29,-0.097,1.008,0.135,-0.123
9596892,7199.01,,20.2944118,148.08554,0.014875,0.2783,0.3738,0.918,0.341,-0.078,1.012,0.11,-0.125
10535708,5801.01,,177.37583,169.0841,0.880833333333333,0.2773,0.3765,0.919,0.382,-0.077,1.014,0.123,-0.126
8958939,7117.01,,8.2927558,135.0352,0.199333333333333,0.2981,0.327,0.943,0.29,-0.089,1.02,0.095,-0.129
8958939,7117.02,,22.786522,153.2108,0.091541666666667,0.2981,0.327,0.943,0.29,-0.089,1.02,0.095,-0.129
8624860,7072.01,,15.3902613,140.8602,0.142958333333333,0.2841,0.3542,4.994,0.631,-1.892,1.74,0.122,-0.489
9938836,7978.01,,7.2681817,135.9348,0.207708333333333,0.305,0.3201,2.219,0.536,-0.996,1.398,0.212,-0.318
10844890,1946.01,,8.29482811,133.50201,0.114320833333333,0.2622,0.4035,0.939,0.268,-0.115,0.967,0.125,-0.102
2837111,1110.02,,3.71840884,134.6575,0.150458333333333,0.2868,0.3588,0.96,0.314,-0.105,1.047,0.129,-0.142
3002478,2380.01,,6.35705314,135.47756,0.055166666666667,0.2868,0.3588,0.96,0.3,-0.1,1.047,0.129,-0.142
10973664,601.02,,11.67894236,131.5119,0.052670833333333,0.2916,0.3447,0.964,0.303,-0.101,1.041,0.139,-0.139
7119481,566.02,,14.1573717,135.5991,0.15775,0.2916,0.3447,0.964,0.302,-0.101,1.041,0.139,-0.139
7119481,566.03,,42.068554,165.0211,0.238458333333333,0.2916,0.3447,0.964,0.302,-0.101,1.041,0.139,-0.139
6526710,856.01,,39.74893077,172.854644,0.304379166666667,0.2916,0.3447,0.964,0.303,-0.101,1.041,0.139,-0.139
6551106,6731.01,,3.84615171,133.3817,0.093333333333333,0.2916,0.3447,0.966,0.291,-0.097,1.043,0.14,-0.14
10352333,3991.01,,1.570592397,131.530377,0.025958333333333,0.2396,0.4415,0.921,0.093,-0.102,0.837,0.063,-0.037
9650579,7953.01,,432.96905,186.7367,0.865,0.2291,0.4603,0.886,0.207,-0.074,0.989,0.075,-0.113
5171707,6532.01,,0.813998812,132.1244,0.028125,0.2622,0.4035,0.989,0.281,-0.141,0.945,0.114,-0.091
5860347,6631.01,,2.56271232,131.69665,0.090125,0.1914,0.5167,0.899,0.08,-0.08,0.823,0.059,-0.03
3848966,3389.01,,29.7681831,155.5003,0.392708333333333,0.2701,0.3963,2.916,0.531,-0.986,1.479,0.153,-0.358
7386827,1704.01,,10.4188915,137.74971,0.1252875,0.2622,0.4035,1.064,0.311,-0.191,0.946,0.125,-0.091
12116489,547.03,,12.3860474,132.8175,0.1085,0.1451,0.582,0.888,0.049,-0.084,0.822,0.053,-0.029
10337517,1165.01,,7.053934488,136.357253,0.07185,0.1959,0.5086,0.863,0.073,-0.065,0.854,0.054,-0.045
7678434,892.02,,3.96996298,137.75447,0.0489875,0.1451,0.582,0.888,0.049,-0.077,0.822,0.053,-0.029
8695311,3042.01,,31.0259489,158.5632,0.237166666666667,0.2889,0.3511,0.969,0.285,-0.114,1.048,0.129,-0.142
6964929,2756.02,,5.06993245,135.836,0.135041666666667,0.2856,0.3583,0.937,0.343,-0.084,1.026,0.116,-0.131
6520519,4749.01,,1.97650073,132.95624,0.0745,0.2622,0.4035,0.923,0.287,-0.096,1.015,0.114,-0.125
6939913,5337.01,,470.65357,173.647,0.144083333333333,0.2917,0.3445,0.951,0.386,-0.087,1.027,0.151,-0.131
8345384,4399.01,,42.1003351,143.02827,0.045141666666667,0.2396,0.4415,0.82,0.092,-0.04,0.917,0.043,-0.076
11623629,365.02,,117.761,175.5599,0.143916666666667,0.2516,0.4216,0.85,0.138,-0.045,0.877,0.055,-0.056
9150870,7136.01,,441.17369,374.0092,0.6175,0.2454,0.4317,0.858,0.326,-0.064,0.953,0.078,-0.094
11180361,971.01,,0.533059312,171.2274419,0.0775875,0.2809,0.2642,4.051,0.788,-0.064,2.166,0.377,-0.7
9079671,5609.01,,535.1515,477.1303,0.11775,0.2351,0.4486,1.423,0.79,-0.483,0.898,0.121,-0.066
12266636,1522.02,,12.654896,134.6826,0.180208333333333,0.2622,0.4035,1.022,0.288,-0.155,0.974,0.127,-0.104
9909965,7252.01,,10.2170589,139.1299,0.094125,0.3058,0.3071,1.054,0.303,-0.163,0.98,0.147,-0.107
5475431,1546.01,,0.917568975,133.932419,0.086058333333333,0.2602,0.4096,0.893,0.217,-0.072,1.01,0.089,-0.122
8827575,3052.01,,10.12956201,135.99804,0.126833333333333,0.2327,0.4526,0.842,0.084,-0.045,0.874,0.048,-0.054
8827575,3052.02,,15.6112238,144.8735,0.161375,0.2327,0.4526,0.842,0.084,-0.045,0.874,0.048,-0.054
5474613,1599.01,,20.4074846,140.1821,0.368291666666667,0.2602,0.4096,0.972,0.291,-0.104,1.02,0.115,-0.127
5474613,1599.02,,13.6164547,140.93263,0.215625,0.2602,0.4096,0.972,0.291,-0.104,1.02,0.115,-0.127
6131236,1051.01,,6.79685353,138.11324,0.132091666666667,0.2889,0.3511,0.97,0.3,-0.1,1.05,0.142,-0.142
12105086,5954.01,,73.908995,159.8067,0.163166666666667,0.2783,0.3738,0.918,0.376,-0.074,1.012,0.118,-0.123
10545066,337.02,,154.607419,250.5204,0.384375,0.2933,0.3423,0.931,0.383,-0.079,1.016,0.134,-0.125
6805414,5329.01,,200.2350497,305.44985,0.983833333333333,0.2889,0.3511,0.997,0.308,-0.11,1.072,0.139,-0.153
9221528,3355.01,,16.2953228,144.7982,0.203416666666667,0.3032,0.3147,1.013,0.326,-0.14,1.007,0.16,-0.12
10745365,4405.01,,8.9172863,139.6051,0.186166666666667,0.3032,0.3147,0.986,0.32,-0.107,1.035,0.147,-0.134
4077526,1336.04,,4.45814897,134.39743,0.119458333333333,0.2889,0.3511,1.083,0.35,-0.15,1.017,0.167,-0.125
10991431,5851.01,,322.221973,217.0496,0.313791666666667,0.2913,0.3455,1.006,0.408,-0.109,1.007,0.161,-0.12
6045093,6653.01,,28.2682167,135.5505,0.056458333333333,0.2314,0.4553,0.838,0.327,-0.059,0.939,0.075,-0.086
8656535,5556.01,,631.99116,147.27452,0.124583333333333,0.2453,0.4346,1.006,0.377,-0.14,0.901,0.116,-0.067
3634051,6103.02,,122.8054416,179.31732,0.110958333333333,0.2701,0.3963,3.006,0.572,-1.335,1.519,0.15,-0.376
3634051,6103.01,,453.54212,360.0617,0.709416666666667,0.2701,0.3963,3.006,0.572,-1.335,1.519,0.15,-0.376
11671646,7470.01,,392.50115,498.8298,0.411666666666667,0.1569,0.5711,0.988,1.047,-0.158,0.87,0.117,-0.051
6140059,4123.01,,44.6226725,137.942,0.540583333333333,0.3058,0.3071,1.239,0.352,-0.256,0.998,0.158,-0.115
2859893,4418.01,,333.03842,220.9235,0.247833333333333,0.2617,0.4059,0.903,0.328,-0.072,1.018,0.104,-0.125
5881307,7746.01,,393.95608,388.3294,0.57875,0.3032,0.3147,0.989,0.299,-0.107,1.056,0.144,-0.144
3544640,3279.01,,30.8278245,143.1448,0.175583333333333,0.2868,0.3588,0.96,0.27,-0.108,1.047,0.126,-0.139
4760746,1455.01,,15.068060768,363.549714,0.137545833333333,0.2868,0.3588,0.96,0.27,-0.108,1.047,0.126,-0.139
3848083,7670.01,,8.4795266,138.1276,0.252166666666667,0.2602,0.4096,0.931,0.26,-0.087,1.047,0.101,-0.139
9210387,2416.01,,5.90608902,131.56096,0.100375,0.2868,0.3588,0.961,0.299,-0.1,1.049,0.126,-0.14
5342473,2297.01,,4.64495172,136.02095,0.14025,0.2889,0.3511,1.129,0.338,-0.182,1.021,0.153,-0.126
7294743,2516.01,,2.81043228,133.40821,0.161416666666667,0.2329,0.4554,2.079,0.349,-0.567,1.164,0.121,-0.197
11651240,5925.01,,93.006,144.36,0.102541666666667,0.2376,0.4485,1.742,0.899,-0.694,1.04,0.285,-0.135
5888187,7749.01,,133.6348207,236.35163,0.066,0.186,0.5256,0.918,0.058,-0.094,0.834,0.064,-0.032
8257205,1986.02,,7.12766417,136.00586,0.103791666666667,0.186,0.5256,0.821,0.055,-0.039,0.868,0.035,-0.049
8331612,3318.01,,13.8353959,134.3082,0.206708333333333,0.2889,0.3511,1.057,0.341,-0.146,1.03,0.145,-0.13
8331612,3318.02,,25.6970688,144.2286,0.155791666666667,0.2889,0.3511,1.057,0.341,-0.146,1.03,0.145,-0.13
5602588,2369.03,,7.2274321,134.4726,0.206958333333333,0.2889,0.3511,0.969,0.3,-0.1,1.048,0.139,-0.139
7191646,4358.01,,106.957467,224.9874,0.291916666666667,0.2889,0.3511,0.969,0.3,-0.1,1.048,0.139,-0.139
8686442,7074.01,,26.8552365,146.688,0.091041666666667,0.2917,0.3445,0.955,0.381,-0.087,1.038,0.156,-0.134
5092266,3045.01,,44.8702042,141.11446,0.174958333333333,0.2889,0.3511,0.996,0.312,-0.104,1.07,0.137,-0.15
10200627,6217.01,,7.7016694,134.2294,0.454083333333333,0.2678,0.3917,3.608,0.381,-0.127,0.802,0.154,-0.016
7749002,4325.01,,0.609926502,131.80347,0.052204166666667,0.2844,0.3661,0.965,0.312,-0.104,1.075,0.124,-0.152
10602291,210.01,,20.92735802,139.325791,0.142733333333333,0.302,0.319,1.109,0.35,-0.175,1.021,0.167,-0.125
2307199,151.01,,13.4471791,132.830555,0.126891666666667,0.3058,0.3071,1.041,0.326,-0.14,1.001,0.158,-0.115
6209225,6676.01,,439.21978,523.3139,0.391333333333333,0.3062,0.2855,0.962,0.331,-0.088,1.017,0.098,-0.123
8125917,5479.01,,18.347081,145.001,0.117708333333333,0.2341,0.4519,1.702,1.044,-0.703,0.983,0.26,-0.106
7779077,1842.01,,16.84183355,137.99443,0.109141666666667,0.2291,0.4603,1.009,0.269,-0.145,0.941,0.104,-0.085
9214713,422.01,,809.0141881,250.634242,0.345904166666667,0.3058,0.3071,1.047,0.326,-0.14,0.993,0.148,-0.111
8702537,7905.01,,7.4751841,137.1908,0.21525,0.2544,0.4173,1.602,0.37,-0.509,0.894,0.141,-0.061
7663405,1519.02,,57.132855,152.9919,0.206583333333333,0.186,0.5256,0.904,0.064,-0.088,0.83,0.054,-0.029
10743597,989.03,,16.15811112,143.00233,0.252041666666667,0.2466,0.43,0.874,0.366,-0.067,0.956,0.088,-0.092
9140402,928.01,,2.494170338,170.852848,0.046754166666667,0.2396,0.4415,0.829,0.082,-0.041,0.928,0.039,-0.078
7289577,1974.01,,109.4450597,197.9832,0.158,0.2327,0.4526,0.868,0.08,-0.058,0.868,0.054,-0.048
11818872,2581.01,,12.7372371,136.0162,0.139916666666667,0.2327,0.4526,0.868,0.09,-0.052,0.874,0.055,-0.051
10874215,2305.01,,31.0325991,152.27157,0.144833333333333,0.2602,0.4096,0.931,0.257,-0.086,1.047,0.112,-0.137
5621586,2415.01,,5.25419589,133.72952,0.124491666666667,0.2889,0.3511,0.987,0.317,-0.106,1.053,0.14,-0.14
7768451,1527.01,,192.667139,162.87962,0.226791666666667,0.2327,0.4526,0.878,0.088,-0.066,0.863,0.058,-0.045
3756801,1206.01,,422.917678,448.49648,1.30308333333333,0.2711,0.3864,1.444,0.648,-0.397,1.004,0.224,-0.115
8741470,4251.01,,6.23968392,133.72124,0.027833333333333,0.2622,0.4035,1.143,0.305,-0.222,0.956,0.125,-0.091
8360041,4854.01,,2.63527677,133.97919,0.083208333333333,0.1914,0.5167,0.864,0.058,-0.064,0.854,0.049,-0.04
10907132,4503.01,,5.89089509,132.43645,0.100083333333333,0.2602,0.4096,0.942,0.282,-0.094,1.054,0.117,-0.14
7747103,7847.01,,399.37587,300.0792,0.885416666666667,0.291,0.3469,1.618,0.431,-0.575,1.119,0.172,-0.172
8044083,5470.01,,578.21805,273.3259,0.174166666666667,0.2949,0.3368,0.95,0.279,-0.089,1.031,0.096,-0.128
12253474,1947.01,,6.422943288,135.55302,0.0450625,0.2889,0.3511,1.016,0.345,-0.115,1.049,0.15,-0.137
8328916,4790.01,,6.07855,132.5345,0.142,0.2965,0.3322,1.114,0.481,-0.154,1.003,0.19,-0.114
4346339,5057.01,,493.74242,149.1145,0.236875,0.1806,0.5326,3.243,1.984,-0.705,1.031,0.348,-0.128
5033823,4546.01,,0.741768294,131.57747,0.01735,0.2928,0.353,3.147,0.722,-1.341,1.566,0.132,-0.395
8098212,4487.01,,3.48754109,134.16018,0.075458333333333,0.1914,0.5167,0.783,0.08,-0.023,0.896,0.033,-0.06
3346154,2723.01,,1.952711161,133.160986,0.036333333333333,0.2602,0.4096,0.946,0.279,-0.093,1.02,0.111,-0.122
8332521,4567.01,,14.74426,135.04,0.340333333333333,0.3032,0.3147,0.987,0.328,-0.109,1.006,0.154,-0.115
8332521,4567.02,,4.67250377,135.23678,0.185041666666667,0.3032,0.3147,0.987,0.328,-0.109,1.006,0.154,-0.115
6606438,2860.01,,103.4269873,220.22869,0.209583333333333,0.302,0.319,1.024,0.314,-0.126,1.086,0.141,-0.155
5263167,6546.01,,3.39401963,134.37164,0.124333333333333,0.3032,0.3147,1.029,0.327,-0.117,1.036,0.159,-0.13
11358389,2163.03,,28.2251049,153.7452,0.098083333333333,0.2868,0.3588,1.021,0.333,-0.133,1.037,0.145,-0.13
6359929,5269.01,,371.50631,260.1243,0.368916666666667,0.2565,0.4164,0.924,0.376,-0.082,0.965,0.11,-0.094
5881120,4156.01,,4.85018974,135.31157,0.2365,0.2889,0.3511,0.973,0.315,-0.105,1.055,0.139,-0.139
11068630,7404.01,,1.817079849,131.90509,0.037041666666667,0.2555,0.4191,0.963,0.309,-0.096,1.077,0.112,-0.15
8091197,6960.01,,4.88698386,132.8804,0.046958333333333,0.302,0.319,1.009,0.341,-0.114,1.079,0.151,-0.151
4566848,5071.01,,180.4118581,142.86513,0.137083333333333,0.2889,0.3511,0.973,0.285,-0.095,1.055,0.139,-0.139
11124436,4442.01,,13.9482197,132.7505,0.32025,0.2329,0.4554,2.346,0.389,-0.722,1.291,0.129,-0.257
3660581,7662.01,,4.72519164,131.9997,0.156291666666667,0.3119,0.2752,3.831,0.542,-1.627,1.653,0.219,-0.438
6432345,2757.01,,234.635652,172.64615,0.290208333333333,0.2327,0.4526,0.885,0.088,-0.066,0.867,0.059,-0.045
8890417,5580.01,,173.219879,201.2993,0.078125,0.2861,0.3645,1.518,0.768,-0.41,1.215,0.247,-0.219
2305866,2610.01,,24.1073172,145.9415,0.436041666666667,0.311,0.2938,2.517,0.602,-1.204,1.502,0.211,-0.362
2305866,2610.02,,115.230655,176.644,0.738958333333333,0.311,0.2938,2.517,0.602,-1.204,1.502,0.211,-0.362
6266866,5254.01,,232.916142,162.1441,0.293208333333333,0.2693,0.392,1.496,0.657,-0.425,1.046,0.252,-0.134
6345758,6689.01,,3.37116682,132.0176,0.196166666666667,0.2602,0.4096,1.163,0.307,-0.251,0.958,0.12,-0.09
2577353,7635.01,,60.458443,136.3553,0.35125,0.2622,0.4035,1.181,0.345,-0.23,1.008,0.14,-0.115
6867588,2571.01,,0.82628442,132.26993,0.0400125,0.186,0.5256,0.829,0.063,-0.04,0.886,0.036,-0.054
10118266,4755.01,,3.74318005,135.13816,0.046291666666667,0.186,0.5256,0.851,0.061,-0.05,0.866,0.044,-0.044
8673511,8277.01,,0.757261281,131.62154,0.037708333333333,0.2555,0.4191,0.953,0.279,-0.093,0.998,0.1,-0.11
7902204,6931.01,,2.54031121,133.77849,0.07625,0.2602,0.4096,0.911,0.257,-0.069,1.028,0.102,-0.125
5083138,6511.01,,27.122801,141.9673,0.218958333333333,0.2755,0.381,0.945,0.371,-0.08,1.058,0.15,-0.14
5394585,5158.01,,151.13008,278.463,0.145416666666667,0.3172,0.2706,2.302,0.664,-0.927,1.349,0.268,-0.285
10214341,7992.01,,277.13367,400.4719,0.402916666666667,0.3071,0.2866,0.971,0.294,-0.098,1.025,0.123,-0.123
7692248,4886.01,,17.99562529,145.60092,0.036291666666667,0.2889,0.3556,0.959,0.405,-0.087,1.045,0.173,-0.133
7446631,2598.01,,29.2254372,143.98764,0.220541666666667,0.2868,0.3588,1.008,0.333,-0.111,1.069,0.145,-0.145
6424561,4900.01,,6.6716723,131.92708,0.112208333333333,0.2889,0.3511,1.021,0.345,-0.115,1.031,0.153,-0.126
11391755,2639.01,,25.1123362,146.3464,0.330083333333333,0.302,0.319,1.112,0.366,-0.157,1.049,0.166,-0.135
5786676,650.01,,11.95474513,178.721694,0.089304166666667,0.1507,0.5775,1.657,0.441,-0.716,0.947,0.137,-0.084
11244571,7427.01,,7.8935324,133.8053,0.1435,0.3058,0.3071,1.109,0.327,-0.176,0.991,0.159,-0.106
9071593,2257.02,,59.284064,148.75407,0.225833333333333,0.1914,0.5167,0.859,0.063,-0.051,0.861,0.05,-0.041
2161949,6259.01,,4.78113942,131.7043,0.113875,0.2602,0.4096,1.115,0.31,-0.207,0.959,0.12,-0.09
2161949,6259.02,,7.18864064,133.14566,0.0985,0.2602,0.4096,1.115,0.31,-0.207,0.959,0.12,-0.09
10549902,4826.01,,1.141148847,132.24561,0.067875,0.2245,0.4725,1.989,0.308,-0.573,1.19,0.11,-0.205
10016874,426.01,,16.30141333,172.14753,0.149016666666667,0.2889,0.3511,1.138,0.351,-0.216,1.004,0.167,-0.112
5094412,5124.01,,276.879492,176.52152,0.157458333333333,0.1914,0.5167,0.966,0.089,-0.118,0.846,0.066,-0.033
8489260,7889.01,,130.235324,218.2719,0.236583333333333,0.224,0.4695,0.903,0.251,-0.084,1.006,0.085,-0.113
7811397,1477.01,,169.4976085,228.99997,0.32375,0.1914,0.5167,0.787,0.078,-0.024,0.9,0.033,-0.06
9509343,4346.01,,6.39269778,135.6101,0.089083333333333,0.186,0.5256,0.943,0.074,-0.099,0.844,0.064,-0.032
6203955,5249.01,,19.4534296,139.3373,0.203041666666667,0.3058,0.3071,1.015,0.311,-0.133,1.066,0.143,-0.143
10281221,3913.01,,0.582895412,131.621083,0.043866666666667,0.3032,0.3147,1.009,0.299,-0.128,1.068,0.144,-0.144
7887791,1964.01,,2.229326354,133.09423,0.083108333333333,0.2396,0.4415,0.865,0.109,-0.05,0.914,0.05,-0.067
8022520,8272.01,,432.42787,361.4078,0.817916666666667,0.3032,0.3147,1.009,0.335,-0.112,1.068,0.144,-0.144
4764969,6450.01,,0.602277579,131.5303,0.099166666666667,0.3045,0.286,1.228,0.446,-0.221,0.992,0.153,-0.106
5602588,2369.02,,6.3143447,173.3097,0.1165,0.2932,0.3406,0.969,0.381,-0.09,1.048,0.164,-0.134
5283458,1547.01,,30.69395532,365.665214,0.122966666666667,0.302,0.319,1.018,0.324,-0.108,1.086,0.153,-0.153
9405595,2125.01,,23.3593589,144.01826,0.224541666666667,0.3032,0.3147,1.009,0.335,-0.112,1.069,0.144,-0.144
4072955,3041.01,,5.08288076,134.00557,0.104791666666667,0.3032,0.3147,1.083,0.339,-0.145,1.011,0.158,-0.115
8951215,924.01,,39.4759093,173.31207,0.123666666666667,0.302,0.319,1.031,0.332,-0.111,1.091,0.155,-0.155
7905106,4582.01,,4.22426989,132.3611,0.175833333333333,0.2711,0.3858,0.883,0.121,-0.056,0.903,0.056,-0.061
2283362,6262.01,,0.673141323,131.68751,0.038375,0.222,0.4712,0.858,0.29,-0.06,0.957,0.062,-0.088
8571421,5546.01,,514.271499,416.76798,0.144166666666667,0.3074,0.3159,1.137,0.498,-0.135,1.213,0.215,-0.216
4262040,3202.01,,92.461135,211.1951,0.597666666666667,0.2129,0.4858,2.648,0.51,-0.51,1.211,0.116,-0.215
11341266,5886.01,,284.87177,333.9721,0.65125,0.3088,0.2945,1.773,0.762,-0.602,1.158,0.299,-0.188
9640123,7209.01,,8.2553499,135.17,0.164958333333333,0.2326,0.4637,3.6,0.59,-1.376,1.714,0.155,-0.466
9958387,2677.01,,237.787237,196.97103,0.437875,0.1875,0.5277,1.853,0.343,-0.801,1.08,0.149,-0.149
10519727,5799.01,,184.883155,283.41765,0.126041666666667,0.2467,0.4326,1.621,0.7,-0.557,1.042,0.265,-0.13
5972334,191.02,,2.418406841,132.505587,0.086433333333333,0.2327,0.4526,0.887,0.09,-0.067,0.874,0.055,-0.046
5972334,191.03,,0.708621057,133.36565,0.062670833333333,0.2327,0.4526,0.887,0.09,-0.067,0.874,0.055,-0.046
3758922,4853.01,,17.7412303,144.3554,0.200666666666667,0.2602,0.4096,0.956,0.289,-0.096,1.032,0.112,-0.125
4473226,2229.01,,14.83340944,135.44213,0.163625,0.2396,0.4415,0.904,0.11,-0.064,0.882,0.055,-0.05
5552562,4495.01,,5.93218209,135.63378,0.187791666666667,0.2602,0.4096,0.977,0.297,-0.099,1.036,0.127,-0.127
8180290,6985.01,,10.9279755,139.9174,0.103583333333333,0.2917,0.3445,0.955,0.306,-0.087,1.038,0.11,-0.128
6765135,2592.01,,175.603366,202.3721,0.397625,0.3032,0.3147,1.009,0.335,-0.112,1.07,0.144,-0.144
7983117,3214.02,,25.0901574,138.4988,0.344708333333333,0.291,0.3469,1.788,0.351,-0.571,1.127,0.189,-0.172
7983117,3214.01,,11.49500229,141.27511,0.31675,0.291,0.3469,1.788,0.351,-0.571,1.127,0.189,-0.172
9456887,5677.01,,20.5142642,148.7293,0.146833333333333,0.186,0.5256,0.936,0.101,-0.101,0.843,0.055,-0.03
9480398,7179.01,,407.14656,509.257,0.969166666666667,0.2738,0.3852,1.198,0.503,-0.22,1.001,0.197,-0.109
7272132,4466.01,,154.674369,177.3621,0.389583333333333,0.3058,0.3071,1.002,0.311,-0.111,1.023,0.146,-0.12
9521317,7940.01,,188.881049,280.06822,0.062083333333333,0.2868,0.3588,0.999,0.22,-0.102,1.077,0.11,-0.147
11970050,4893.01,,6.58753699,138.0427,0.085125,0.2844,0.3661,0.993,0.267,-0.095,1.101,0.116,-0.159
8278685,4435.01,,10.8614163,136.8213,0.250833333333333,0.3058,0.3071,1.017,0.298,-0.106,1.069,0.143,-0.143
9334027,5657.01,,284.699924,257.6791,0.154541666666667,0.2936,0.3453,1.028,0.432,-0.109,1.023,0.183,-0.12
3109550,3225.01,,4.8754765,133.29167,0.07925,0.2329,0.4554,1.286,0.268,-0.358,0.911,0.11,-0.064
7613620,7843.01,,0.619023176,131.92817,0.062333333333333,0.2193,0.4785,0.891,0.198,-0.074,0.995,0.065,-0.106
1161345,984.01,,4.28746668,262.06245,0.0653875,0.1914,0.5167,0.815,0.08,-0.034,0.911,0.036,-0.064
9790965,7231.02,,4.74701479,133.33305,0.102666666666667,0.3127,0.2889,1.921,0.745,-0.69,1.234,0.288,-0.225
8376848,4007.01,,11.4927112,133.3086,0.3235,0.3032,0.3147,1.005,0.312,-0.112,1.072,0.144,-0.144
4742420,6120.02,,205.41415,295.6538,0.4275,0.2961,0.3337,0.991,0.435,-0.096,1.04,0.189,-0.128
8812045,3481.01,,32.715906,135.9204,0.449583333333333,0.2367,0.4547,3.192,0.628,-1.166,1.574,0.169,-0.395
9117416,3425.02,,3.15722086,131.69915,0.15675,0.2904,0.3534,2,0.467,-0.801,1.251,0.19,-0.233
9117416,3425.03,,7.64370363,137.87526,0.114083333333333,0.2904,0.3534,2,0.467,-0.801,1.251,0.19,-0.233
9117416,3425.01,,20.034708,145.4541,0.270416666666667,0.2904,0.3534,2,0.467,-0.801,1.251,0.19,-0.233
4274071,6399.01,,6.76890076,133.07724,0.150666666666667,0.2602,0.4096,1.125,0.31,-0.207,0.979,0.122,-0.097
5793275,5202.01,,535.93723,135.5316,0.49375,0.2905,0.3525,0.958,0.406,-0.084,1.043,0.17,-0.129
8973285,4782.01,,7.4213444,137.493,0.098375,0.2909,0.351,0.973,0.385,-0.091,1.055,0.171,-0.135
11551652,7455.01,,3.773744,131.8309,0.633333333333333,0.2455,0.3563,2.069,0.699,-0.684,1.44,0.248,-0.327
8651389,1754.01,,15.13590453,146.58371,0.093166666666667,0.2891,0.3589,1.572,0.459,-0.459,1.24,0.17,-0.227
6358937,4794.01,,24.5041103,140.1805,0.252708333333333,0.186,0.5256,0.962,0.182,-0.112,0.854,0.059,-0.034
9097470,5613.01,,346.4174,460.5646,0.384583333333333,0.2614,0.4078,0.946,0.394,-0.084,1.008,0.13,-0.111
5787131,2927.01,,24.4359956,134.8181,0.260583333333333,0.302,0.319,1.035,0.314,-0.126,1.096,0.141,-0.155
9020114,3088.02,,67.8766605,187.3703,0.10825,0.2894,0.354,0.975,0.415,-0.089,1.058,0.184,-0.136
2449245,6274.01,,18.1772927,145.8085,0.195958333333333,0.302,0.319,1.026,0.324,-0.108,1.092,0.139,-0.153
9227215,7931.01,,242.0367,181.746,0.45875,0.2889,0.3511,1.116,0.34,-0.183,1.037,0.167,-0.125
7539277,5398.01,,551.22396,185.7811,0.245666666666667,0.2553,0.4165,0.887,0.373,-0.06,1.003,0.11,-0.108
8160953,1858.02,,86.049055,201.0385,1.22,0.2595,0.4106,0.997,0.388,-0.111,0.981,0.131,-0.097
12016243,7506.01,,11.8436119,138.0037,0.251833333333333,0.2868,0.3588,0.999,0.333,-0.111,1.077,0.145,-0.145
10015937,1720.01,,59.6585348,168.08764,0.22975,0.1914,0.5167,0.831,0.069,-0.04,0.887,0.037,-0.05
11360805,2422.02,,57.3888262,141.62516,0.147625,0.1914,0.5167,0.856,0.063,-0.046,0.869,0.046,-0.041
7625138,5406.01,,5.71966537,131.78147,0.164083333333333,0.3071,0.3057,1.865,0.767,-0.665,1.227,0.299,-0.22
3968809,5030.01,,411.8969,379.0087,0.258458333333333,0.3082,0.3138,1.144,0.569,-0.135,1.221,0.229,-0.217
10525077,5800.01,,11.006795,135.9925,0.213,0.2868,0.3588,1.047,0.334,-0.143,1.058,0.151,-0.135
8087812,4343.01,,27.2106807,132.3793,0.438125,0.2949,0.3354,1.305,0.193,-0.266,0.922,0.074,-0.067
11769689,4551.01,,14.7179342,135.6498,0.2435,0.2889,0.3511,1.018,0.341,-0.114,1.058,0.151,-0.135
6186182,4496.01,,96.384483,144.86825,0.218875,0.2826,0.3729,1,0.305,-0.102,1.114,0.109,-0.163
2569995,7634.01,,80.84069,177.3473,0.356958333333333,0.2173,0.4888,1.597,0.331,-0.615,1.089,0.123,-0.15
10802364,5829.01,,583.8531,362.1416,0.212083333333333,0.243,0.4367,0.86,0.309,-0.055,0.977,0.066,-0.094
